"PPE_NO";"GODZ";"FLAGA_EXTR";"ENERGIA";"WARTOSC"
"PLTAUD475000010851";2019-03-17 22:00:00;0;"Ri+";1,167
"PLTAUD475000010851";2019-03-17 22:15:00;0;"A+";18,599
"PLTAUD475000010851";2019-03-17 22:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 22:15:00;0;"Ri+";0,79
"PLTAUD475000010851";2019-03-17 22:30:00;0;"A+";18,841
"PLTAUD475000010851";2019-03-17 22:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 22:30:00;0;"Ri+";1,208
"PLTAUD475000010851";2019-03-17 22:45:00;0;"A+";17,703
"PLTAUD475000010851";2019-03-17 22:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 22:45:00;0;"Ri+";1,103
"PLTAUD475000010851";2019-03-17 23:00:00;0;"A+";16,4
"PLTAUD475000010851";2019-03-17 23:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 23:00:00;0;"Ri+";1,336
"PLTAUD475000010851";2019-03-17 23:15:00;0;"A+";15,707
"PLTAUD475000010851";2019-03-17 23:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 23:15:00;0;"Ri+";1,243
"PLTAUD475000010851";2019-03-17 23:30:00;0;"A+";14,896
"PLTAUD475000010851";2019-03-17 23:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 23:30:00;0;"Ri+";1,314
"PLTAUD475000010851";2019-03-17 23:45:00;0;"A+";14,607
"PLTAUD475000010851";2019-03-17 23:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-17 23:45:00;0;"Ri+";1,298
"PLTAUD475000010851";2019-03-18 00:00:00;0;"A+";13,108
"PLTAUD475000010851";2019-03-18 00:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 00:00:00;0;"Ri+";1,464
"PLTAUD475000010851";2019-03-18 00:15:00;0;"A+";12,232
"PLTAUD475000010851";2019-03-18 00:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 00:15:00;0;"Ri+";1,434
"PLTAUD475000010851";2019-03-18 00:30:00;0;"A+";10,206
"PLTAUD475000010851";2019-03-18 00:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 00:30:00;0;"Ri+";1,219
"PLTAUD475000010851";2019-03-18 00:45:00;0;"A+";10,309
"PLTAUD475000010851";2019-03-18 00:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 00:45:00;0;"Ri+";1,48
"PLTAUD475000010851";2019-03-18 01:00:00;0;"A+";10,063
"PLTAUD475000010851";2019-03-18 01:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 01:00:00;0;"Ri+";1,318
"PLTAUD475000010851";2019-03-18 01:15:00;0;"A+";10,541
"PLTAUD475000010851";2019-03-18 01:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 01:15:00;0;"Ri+";1,626
"PLTAUD475000010851";2019-03-18 01:30:00;0;"A+";9,868
"PLTAUD475000010851";2019-03-18 01:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 01:30:00;0;"Ri+";1,31
"PLTAUD475000010851";2019-03-18 01:45:00;0;"A+";9,612
"PLTAUD475000010851";2019-03-18 01:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 01:45:00;0;"Ri+";1,281
"PLTAUD475000010851";2019-03-18 02:00:00;0;"A+";8,927
"PLTAUD475000010851";2019-03-18 02:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 02:00:00;0;"Ri+";1,221
"PLTAUD475000010851";2019-03-18 02:15:00;0;"A+";9,074
"PLTAUD475000010851";2019-03-18 02:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 02:15:00;0;"Ri+";1,062
"PLTAUD475000010851";2019-03-18 02:30:00;0;"A+";8,973
"PLTAUD475000010851";2019-03-18 02:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 02:30:00;0;"Ri+";1,231
"PLTAUD475000010851";2019-03-18 02:45:00;0;"A+";8,76
"PLTAUD475000010851";2019-03-18 02:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 02:45:00;0;"Ri+";1,248
"PLTAUD475000010851";2019-03-18 03:00:00;0;"A+";8,213
"PLTAUD475000010851";2019-03-18 03:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 03:00:00;0;"Ri+";1,233
"PLTAUD475000010851";2019-03-18 03:15:00;0;"A+";9,777
"PLTAUD475000010851";2019-03-18 03:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 03:15:00;0;"Ri+";1,372
"PLTAUD475000010851";2019-03-18 03:30:00;0;"A+";10,288
"PLTAUD475000010851";2019-03-18 03:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 03:30:00;0;"Ri+";1,38
"PLTAUD475000010851";2019-03-18 03:45:00;0;"A+";9,46
"PLTAUD475000010851";2019-03-18 03:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 03:45:00;0;"Ri+";1,15
"PLTAUD475000010851";2019-03-18 04:00:00;0;"A+";9,531
"PLTAUD475000010851";2019-03-18 04:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 04:00:00;0;"Ri+";1,454
"PLTAUD475000010851";2019-03-18 04:15:00;0;"A+";10,114
"PLTAUD475000010851";2019-03-18 04:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 04:15:00;0;"Ri+";1,313
"PLTAUD475000010851";2019-03-18 04:30:00;0;"A+";10,293
"PLTAUD475000010851";2019-03-18 04:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 04:30:00;0;"Ri+";1,334
"PLTAUD475000010851";2019-03-18 04:45:00;0;"A+";10,298
"PLTAUD475000010851";2019-03-18 04:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 04:45:00;0;"Ri+";1,125
"PLTAUD475000010851";2019-03-18 05:00:00;0;"A+";11,266
"PLTAUD475000010851";2019-03-18 05:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 05:00:00;0;"Ri+";1,393
"PLTAUD475000010851";2019-03-18 05:15:00;0;"A+";10,179
"PLTAUD475000010851";2019-03-18 05:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 05:15:00;0;"Ri+";1,105
"PLTAUD475000010851";2019-03-18 05:30:00;0;"A+";10,489
"PLTAUD475000010851";2019-03-18 05:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 05:30:00;0;"Ri+";1,19
"PLTAUD475000010851";2019-03-18 05:45:00;0;"A+";10,467
"PLTAUD475000010851";2019-03-18 05:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 05:45:00;0;"Ri+";1,033
"PLTAUD475000010851";2019-03-18 06:00:00;0;"A+";12,967
"PLTAUD475000010851";2019-03-18 06:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 06:00:00;0;"Ri+";0,711
"PLTAUD475000010851";2019-03-18 06:15:00;0;"A+";12,507
"PLTAUD475000010851";2019-03-18 06:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 06:15:00;0;"Ri+";1,018
"PLTAUD475000010851";2019-03-18 06:30:00;0;"A+";12,549
"PLTAUD475000010851";2019-03-18 06:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 06:30:00;0;"Ri+";1,086
"PLTAUD475000010851";2019-03-18 06:45:00;0;"A+";13,439
"PLTAUD475000010851";2019-03-18 06:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 06:45:00;0;"Ri+";1,283
"PLTAUD475000010851";2019-03-18 07:00:00;0;"A+";14,676
"PLTAUD475000010851";2019-03-18 07:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 07:00:00;0;"Ri+";1,311
"PLTAUD475000010851";2019-03-18 07:15:00;0;"A+";12,459
"PLTAUD475000010851";2019-03-18 07:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 07:15:00;0;"Ri+";1,486
"PLTAUD475000010851";2019-03-18 07:30:00;0;"A+";12,866
"PLTAUD475000010851";2019-03-18 07:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 07:30:00;0;"Ri+";1,131
"PLTAUD475000010851";2019-03-18 07:45:00;0;"A+";14,405
"PLTAUD475000010851";2019-03-18 07:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 07:45:00;0;"Ri+";1,021
"PLTAUD475000010851";2019-03-18 08:00:00;0;"A+";16,07
"PLTAUD475000010851";2019-03-18 08:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 08:00:00;0;"Ri+";0,966
"PLTAUD475000010851";2019-03-18 08:15:00;0;"A+";16,289
"PLTAUD475000010851";2019-03-18 08:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 08:15:00;0;"Ri+";1,671
"PLTAUD475000010851";2019-03-18 08:30:00;0;"A+";17,297
"PLTAUD475000010851";2019-03-18 08:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 08:30:00;0;"Ri+";1,534
"PLTAUD475000010851";2019-03-18 08:45:00;0;"A+";15,732
"PLTAUD475000010851";2019-03-18 08:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 08:45:00;0;"Ri+";2,127
"PLTAUD475000010851";2019-03-18 09:00:00;0;"A+";15,865
"PLTAUD475000010851";2019-03-18 09:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 09:00:00;0;"Ri+";1,934
"PLTAUD475000010851";2019-03-18 09:15:00;0;"A+";15,321
"PLTAUD475000010851";2019-03-18 09:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 09:15:00;0;"Ri+";2,412
"PLTAUD475000010851";2019-03-18 09:30:00;0;"A+";15,373
"PLTAUD475000010851";2019-03-18 09:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 09:30:00;0;"Ri+";2,606
"PLTAUD475000010851";2019-03-18 09:45:00;0;"A+";16,815
"PLTAUD475000010851";2019-03-18 09:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 09:45:00;0;"Ri+";2,807
"PLTAUD475000010851";2019-03-18 10:00:00;0;"A+";16,755
"PLTAUD475000010851";2019-03-18 10:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 10:00:00;0;"Ri+";3,502
"PLTAUD475000010851";2019-03-18 10:15:00;0;"A+";17,267
"PLTAUD475000010851";2019-03-18 10:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 10:15:00;0;"Ri+";2,885
"PLTAUD475000010851";2019-03-18 10:30:00;0;"A+";17,172
"PLTAUD475000010851";2019-03-18 10:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 10:30:00;0;"Ri+";3,189
"PLTAUD475000010851";2019-03-18 10:45:00;0;"A+";15,703
"PLTAUD475000010851";2019-03-18 10:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 10:45:00;0;"Ri+";2,781
"PLTAUD475000010851";2019-03-18 11:00:00;0;"A+";16,769
"PLTAUD475000010851";2019-03-18 11:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 11:00:00;0;"Ri+";3,135
"PLTAUD475000010851";2019-03-18 11:15:00;0;"A+";19,323
"PLTAUD475000010851";2019-03-18 11:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 11:15:00;0;"Ri+";3,095
"PLTAUD475000010851";2019-03-18 11:30:00;0;"A+";18,993
"PLTAUD475000010851";2019-03-18 11:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 11:30:00;0;"Ri+";3,219
"PLTAUD475000010851";2019-03-18 11:45:00;0;"A+";19,158
"PLTAUD475000010851";2019-03-18 11:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 11:45:00;0;"Ri+";3,236
"PLTAUD475000010851";2019-03-18 12:00:00;0;"A+";18,289
"PLTAUD475000010851";2019-03-18 12:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 12:00:00;0;"Ri+";3,416
"PLTAUD475000010851";2019-03-18 12:15:00;0;"A+";17,728
"PLTAUD475000010851";2019-03-18 12:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 12:15:00;0;"Ri+";3,163
"PLTAUD475000010851";2019-03-18 12:30:00;0;"A+";16,684
"PLTAUD475000010851";2019-03-18 12:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 12:30:00;0;"Ri+";2,784
"PLTAUD475000010851";2019-03-18 12:45:00;0;"A+";16,29
"PLTAUD475000010851";2019-03-18 12:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 12:45:00;0;"Ri+";2,745
"PLTAUD475000010851";2019-03-18 13:00:00;0;"A+";15,871
"PLTAUD475000010851";2019-03-18 13:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 13:00:00;0;"Ri+";3,148
"PLTAUD475000010851";2019-03-18 13:15:00;0;"A+";20,3
"PLTAUD475000010851";2019-03-18 13:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 13:15:00;0;"Ri+";3,05
"PLTAUD475000010851";2019-03-18 13:30:00;0;"A+";23,047
"PLTAUD475000010851";2019-03-18 13:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 13:30:00;0;"Ri+";2,97
"PLTAUD475000010851";2019-03-18 13:45:00;0;"A+";21,058
"PLTAUD475000010851";2019-03-18 13:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 13:45:00;0;"Ri+";3,348
"PLTAUD475000010851";2019-03-18 14:00:00;0;"A+";21,487
"PLTAUD475000010851";2019-03-18 14:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 14:00:00;0;"Ri+";3,376
"PLTAUD475000010851";2019-03-18 14:15:00;0;"A+";22,608
"PLTAUD475000010851";2019-03-18 14:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 14:15:00;0;"Ri+";3,1
"PLTAUD475000010851";2019-03-18 14:30:00;0;"A+";21,113
"PLTAUD475000010851";2019-03-18 14:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 14:30:00;0;"Ri+";3,102
"PLTAUD475000010851";2019-03-18 14:45:00;0;"A+";18,554
"PLTAUD475000010851";2019-03-18 14:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 14:45:00;0;"Ri+";3,023
"PLTAUD475000010851";2019-03-18 15:00:00;0;"A+";19,418
"PLTAUD475000010851";2019-03-18 15:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 15:00:00;0;"Ri+";2,787
"PLTAUD475000010851";2019-03-18 15:15:00;0;"A+";18,087
"PLTAUD475000010851";2019-03-18 15:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 15:15:00;0;"Ri+";2,661
"PLTAUD475000010851";2019-03-18 15:30:00;0;"A+";19,896
"PLTAUD475000010851";2019-03-18 15:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 15:30:00;0;"Ri+";2,873
"PLTAUD475000010851";2019-03-18 15:45:00;0;"A+";18,496
"PLTAUD475000010851";2019-03-18 15:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 15:45:00;0;"Ri+";3,026
"PLTAUD475000010851";2019-03-18 16:00:00;0;"A+";17,066
"PLTAUD475000010851";2019-03-18 16:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 16:00:00;0;"Ri+";2,978
"PLTAUD475000010851";2019-03-18 16:15:00;0;"A+";15,884
"PLTAUD475000010851";2019-03-18 16:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 16:15:00;0;"Ri+";3,015
"PLTAUD475000010851";2019-03-18 16:30:00;0;"A+";16,509
"PLTAUD475000010851";2019-03-18 16:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 16:30:00;0;"Ri+";3,142
"PLTAUD475000010851";2019-03-18 16:45:00;0;"A+";16,956
"PLTAUD475000010851";2019-03-18 16:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 16:45:00;0;"Ri+";2,922
"PLTAUD475000010851";2019-03-18 17:00:00;0;"A+";17,802
"PLTAUD475000010851";2019-03-18 17:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 17:00:00;0;"Ri+";2,387
"PLTAUD475000010851";2019-03-18 17:15:00;0;"A+";17,413
"PLTAUD475000010851";2019-03-18 17:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 17:15:00;0;"Ri+";2,048
"PLTAUD475000010851";2019-03-18 17:30:00;0;"A+";18,415
"PLTAUD475000010851";2019-03-18 17:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 17:30:00;0;"Ri+";2,185
"PLTAUD475000010851";2019-03-18 17:45:00;0;"A+";19,823
"PLTAUD475000010851";2019-03-18 17:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 17:45:00;0;"Ri+";2,107
"PLTAUD475000010851";2019-03-18 18:00:00;0;"A+";19,953
"PLTAUD475000010851";2019-03-18 18:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 18:00:00;0;"Ri+";2,563
"PLTAUD475000010851";2019-03-18 18:15:00;0;"A+";19,75
"PLTAUD475000010851";2019-03-18 18:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 18:15:00;0;"Ri+";2,508
"PLTAUD475000010851";2019-03-18 18:30:00;0;"A+";21,682
"PLTAUD475000010851";2019-03-18 18:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 18:30:00;0;"Ri+";2,802
"PLTAUD475000010851";2019-03-18 18:45:00;0;"A+";21,177
"PLTAUD475000010851";2019-03-18 18:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 18:45:00;0;"Ri+";2,349
"PLTAUD475000010851";2019-03-18 19:00:00;0;"A+";22,146
"PLTAUD475000010851";2019-03-18 19:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 19:00:00;0;"Ri+";2,376
"PLTAUD475000010851";2019-03-18 19:15:00;0;"A+";22,443
"PLTAUD475000010851";2019-03-18 19:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 19:15:00;0;"Ri+";2,328
"PLTAUD475000010851";2019-03-18 19:30:00;0;"A+";21,223
"PLTAUD475000010851";2019-03-18 19:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 19:30:00;0;"Ri+";2,235
"PLTAUD475000010851";2019-03-18 19:45:00;0;"A+";21,307
"PLTAUD475000010851";2019-03-18 19:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 19:45:00;0;"Ri+";2,05
"PLTAUD475000010851";2019-03-18 20:00:00;0;"A+";22,962
"PLTAUD475000010851";2019-03-18 20:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 20:00:00;0;"Ri+";1,845
"PLTAUD475000010851";2019-03-18 20:15:00;0;"A+";22,857
"PLTAUD475000010851";2019-03-18 20:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 20:15:00;0;"Ri+";1,594
"PLTAUD475000010851";2019-03-18 20:30:00;0;"A+";21,148
"PLTAUD475000010851";2019-03-18 20:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 20:30:00;0;"Ri+";1,258
"PLTAUD475000010851";2019-03-18 20:45:00;0;"A+";19,876
"PLTAUD475000010851";2019-03-18 20:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 20:45:00;0;"Ri+";1,198
"PLTAUD475000010851";2019-03-18 21:00:00;0;"A+";20,405
"PLTAUD475000010851";2019-03-18 21:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 21:00:00;0;"Ri+";1,231
"PLTAUD475000010851";2019-03-18 21:15:00;0;"A+";21,137
"PLTAUD475000010851";2019-03-18 21:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 21:15:00;0;"Ri+";1,261
"PLTAUD475000010851";2019-03-18 21:30:00;0;"A+";20,61
"PLTAUD475000010851";2019-03-18 21:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 21:30:00;0;"Ri+";1,107
"PLTAUD475000010851";2019-03-18 21:45:00;0;"A+";17,708
"PLTAUD475000010851";2019-03-18 21:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 21:45:00;0;"Ri+";1,403
"PLTAUD475000010851";2019-03-18 22:00:00;0;"A+";16,809
"PLTAUD475000010851";2019-03-18 22:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 22:00:00;0;"Ri+";1,217
"PLTAUD475000010851";2019-03-18 22:15:00;0;"A+";19,719
"PLTAUD475000010851";2019-03-18 22:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 22:15:00;0;"Ri+";1,249
"PLTAUD475000010851";2019-03-18 22:30:00;0;"A+";18,521
"PLTAUD475000010851";2019-03-18 22:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 22:30:00;0;"Ri+";1,272
"PLTAUD475000010851";2019-03-18 22:45:00;0;"A+";17,421
"PLTAUD475000010851";2019-03-18 22:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 22:45:00;0;"Ri+";1,47
"PLTAUD475000010851";2019-03-18 23:00:00;0;"A+";18,614
"PLTAUD475000010851";2019-03-18 23:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 23:00:00;0;"Ri+";1,402
"PLTAUD475000010851";2019-03-18 23:15:00;0;"A+";16,496
"PLTAUD475000010851";2019-03-18 23:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 23:15:00;0;"Ri+";1,66
"PLTAUD475000010851";2019-03-18 23:30:00;0;"A+";15,275
"PLTAUD475000010851";2019-03-18 23:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 23:30:00;0;"Ri+";1,49
"PLTAUD475000010851";2019-03-18 23:45:00;0;"A+";14,055
"PLTAUD475000010851";2019-03-18 23:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-18 23:45:00;0;"Ri+";1,722
"PLTAUD475000010851";2019-03-19 00:00:00;0;"A+";12,202
"PLTAUD475000010851";2019-03-19 00:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 00:00:00;0;"Ri+";1,412
"PLTAUD475000010851";2019-03-19 00:15:00;0;"A+";11,772
"PLTAUD475000010851";2019-03-19 00:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 00:15:00;0;"Ri+";1,343
"PLTAUD475000010851";2019-03-19 00:30:00;0;"A+";10,746
"PLTAUD475000010851";2019-03-19 00:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 00:30:00;0;"Ri+";1,459
"PLTAUD475000010851";2019-03-19 00:45:00;0;"A+";10,781
"PLTAUD475000010851";2019-03-19 00:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 00:45:00;0;"Ri+";1,613
"PLTAUD475000010851";2019-03-19 01:00:00;0;"A+";9,46
"PLTAUD475000010851";2019-03-19 01:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 01:00:00;0;"Ri+";1,721
"PLTAUD475000010851";2019-03-19 01:15:00;0;"A+";9,548
"PLTAUD475000010851";2019-03-19 01:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 01:15:00;0;"Ri+";1,385
"PLTAUD475000010851";2019-03-19 01:30:00;0;"A+";9,141
"PLTAUD475000010851";2019-03-19 01:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 01:30:00;0;"Ri+";1,734
"PLTAUD475000010851";2019-03-19 01:45:00;0;"A+";8,465
"PLTAUD475000010851";2019-03-19 01:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 01:45:00;0;"Ri+";1,566
"PLTAUD475000010851";2019-03-19 02:00:00;0;"A+";9,151
"PLTAUD475000010851";2019-03-19 02:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 02:00:00;0;"Ri+";1,711
"PLTAUD475000010851";2019-03-19 02:15:00;0;"A+";9,415
"PLTAUD475000010851";2019-03-19 02:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 02:15:00;0;"Ri+";1,281
"PLTAUD475000010851";2019-03-19 02:30:00;0;"A+";8,425
"PLTAUD475000010851";2019-03-19 02:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 02:30:00;0;"Ri+";1,401
"PLTAUD475000010851";2019-03-19 02:45:00;0;"A+";8,642
"PLTAUD475000010851";2019-03-19 02:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 02:45:00;0;"Ri+";1,416
"PLTAUD475000010851";2019-03-19 03:00:00;0;"A+";8,178
"PLTAUD475000010851";2019-03-19 03:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 03:00:00;0;"Ri+";1,532
"PLTAUD475000010851";2019-03-19 03:15:00;0;"A+";8,035
"PLTAUD475000010851";2019-03-19 03:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 03:15:00;0;"Ri+";1,186
"PLTAUD475000010851";2019-03-19 03:30:00;0;"A+";7,939
"PLTAUD475000010851";2019-03-19 03:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 03:30:00;0;"Ri+";1,544
"PLTAUD475000010851";2019-03-19 03:45:00;0;"A+";7,93
"PLTAUD475000010851";2019-03-19 03:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 03:45:00;0;"Ri+";1,398
"PLTAUD475000010851";2019-03-19 04:00:00;0;"A+";8,492
"PLTAUD475000010851";2019-03-19 04:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 04:00:00;0;"Ri+";1,526
"PLTAUD475000010851";2019-03-19 04:15:00;0;"A+";9,837
"PLTAUD475000010851";2019-03-19 04:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 04:15:00;0;"Ri+";1,551
"PLTAUD475000010851";2019-03-19 04:30:00;0;"A+";10,137
"PLTAUD475000010851";2019-03-19 04:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 04:30:00;0;"Ri+";0,936
"PLTAUD475000010851";2019-03-19 04:45:00;0;"A+";10,982
"PLTAUD475000010851";2019-03-19 04:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 04:45:00;0;"Ri+";1,129
"PLTAUD475000010851";2019-03-19 05:00:00;0;"A+";11,165
"PLTAUD475000010851";2019-03-19 05:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 05:00:00;0;"Ri+";1,455
"PLTAUD475000010851";2019-03-19 05:15:00;0;"A+";10,65
"PLTAUD475000010851";2019-03-19 05:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 05:15:00;0;"Ri+";1,498
"PLTAUD475000010851";2019-03-19 05:30:00;0;"A+";9,589
"PLTAUD475000010851";2019-03-19 05:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 05:30:00;0;"Ri+";1,417
"PLTAUD475000010851";2019-03-19 05:45:00;0;"A+";9,024
"PLTAUD475000010851";2019-03-19 05:45:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 05:45:00;0;"Ri+";1,208
"PLTAUD475000010851";2019-03-19 06:00:00;0;"A+";11,962
"PLTAUD475000010851";2019-03-19 06:00:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 06:00:00;0;"Ri+";1,076
"PLTAUD475000010851";2019-03-19 06:15:00;0;"A+";12,576
"PLTAUD475000010851";2019-03-19 06:15:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 06:15:00;0;"Ri+";0,948
"PLTAUD475000010851";2019-03-19 06:30:00;0;"A+";13,91
"PLTAUD475000010851";2019-03-19 06:30:00;0;"Rc-";0
"PLTAUD475000010851";2019-03-19 06:30:00;0;"Ri+";0,785
