"C","lr","maxiter","Czulosc_TRAIN","Specyficznosc_TRAIN","Jakosc_TRAIN","Czulosc_TEST","Specyficznosc_TEST","Jakosc_TEST"
52,0.001,1000,0.822710622710623,0.822710622710623,0.66875,0.771428571428571,0.771428571428571,0.65
53,0.001,1000,0.705142135263709,0.705142135263709,0.678125,0.797777777777778,0.797777777777778,0.65
54,0.001,1000,0.724516419253261,0.724516419253261,0.7,0.804285714285714,0.804285714285714,0.675
55,0.001,1000,0.699872993294046,0.699872993294046,0.7,0.626767676767677,0.626767676767677,0.5625
56,0.001,1000,0.707944523470839,0.707944523470839,0.64375,0.631060606060606,0.631060606060606,0.6
57,0.001,1000,0.88593984962406,0.88593984962406,0.6625,0.915151515151515,0.915151515151515,0.6
58,0.001,1000,0.755555555555556,0.755555555555556,0.678125,0.757575757575758,0.757575757575758,0.625
59,0.001,1000,0.63246504422975,0.63246504422975,0.675,0.565079365079365,0.565079365079365,0.5875
60,0.001,1000,0.786013828955005,0.786013828955005,0.63125,0.810606060606061,0.810606060606061,0.6125
61,0.001,1000,0.742184162772398,0.742184162772398,0.65,0.742735042735043,0.742735042735043,0.6875
62,0.001,1000,0.732193362193362,0.732193362193362,0.640625,0.658041958041958,0.658041958041958,0.5875
63,0.001,1000,0.887192087192087,0.887192087192087,0.646875,0.788278388278388,0.788278388278388,0.6125
64,0.001,1000,0.795573669354157,0.795573669354157,0.703125,0.675555555555556,0.675555555555556,0.5875
65,0.001,1000,0.908675534991324,0.908675534991324,0.659375,0.835064935064935,0.835064935064935,0.525
66,0.001,1000,0.759977386293176,0.759977386293176,0.628125,0.715873015873016,0.715873015873016,0.5875
67,0.001,1000,0.845817132922396,0.845817132922396,0.621875,0.724444444444444,0.724444444444444,0.625
68,0.001,1000,0.905881370091896,0.905881370091896,0.659375,0.779090909090909,0.779090909090909,0.5875
69,0.001,1000,0.586996996996997,0.586996996996997,0.6375,0.64020202020202,0.64020202020202,0.6375
70,0.001,1000,0.722489557226399,0.722489557226399,0.665625,0.671818181818182,0.671818181818182,0.625
71,0.001,1000,0.823155025879484,0.823155025879484,0.640625,0.762121212121212,0.762121212121212,0.525
72,0.001,1000,0.73875128998968,0.73875128998968,0.6625,0.601666666666667,0.601666666666667,0.6
73,0.001,1000,0.693765720607826,0.693765720607826,0.640625,0.700505050505051,0.700505050505051,0.575
74,0.001,1000,0.761623931623932,0.761623931623932,0.621875,0.709090909090909,0.709090909090909,0.525
75,0.001,1000,0.685090973326267,0.685090973326267,0.61875,0.613888888888889,0.613888888888889,0.5375
76,0.001,1000,0.631009538950715,0.631009538950715,0.678125,0.511111111111111,0.511111111111111,0.5
77,0.001,1000,0.815384615384615,0.815384615384615,0.61875,0.698412698412698,0.698412698412698,0.575
78,0.001,1000,0.658858858858859,0.658858858858859,0.60625,0.651666666666667,0.651666666666667,0.6
79,0.001,1000,0.818458892328861,0.818458892328861,0.625,0.704545454545455,0.704545454545455,0.5125
80,0.001,1000,0.87654948181264,0.87654948181264,0.628125,0.831818181818182,0.831818181818182,0.5375
81,0.001,1000,0.766486486486487,0.766486486486487,0.575,0.811111111111111,0.811111111111111,0.6625
82,0.001,1000,0.855761865761866,0.855761865761866,0.621875,0.823978243978244,0.823978243978244,0.6125
83,0.001,1000,0.651372549019608,0.651372549019608,0.59375,0.62,0.62,0.6875
84,0.001,1000,0.582282282282282,0.582282282282282,0.64375,0.56,0.56,0.575
85,0.001,1000,0.747813087813088,0.747813087813088,0.6375,0.678282828282828,0.678282828282828,0.525
86,0.001,1000,0.744935302056045,0.744935302056045,0.6375,0.605,0.605,0.5625
87,0.001,1000,0.671455666192508,0.671455666192508,0.665625,0.616111111111111,0.616111111111111,0.525
88,0.001,1000,0.707960927960928,0.707960927960928,0.6375,0.528961038961039,0.528961038961039,0.5625
89,0.001,1000,0.794713064713065,0.794713064713065,0.6125,0.641818181818182,0.641818181818182,0.5
90,0.001,1000,0.542342342342342,0.542342342342342,0.634375,0.466666666666667,0.466666666666667,0.575
91,0.001,1000,0.613283192694957,0.613283192694957,0.6375,0.524285714285714,0.524285714285714,0.55
92,0.001,1000,0.697438867438867,0.697438867438867,0.61875,0.556666666666667,0.556666666666667,0.5375
93,0.001,1000,0.789331436699858,0.789331436699858,0.615625,0.727777777777778,0.727777777777778,0.5875
94,0.001,1000,0.922649572649573,0.922649572649573,0.603125,0.922857142857143,0.922857142857143,0.6
95,0.001,1000,0.860952380952381,0.860952380952381,0.6125,0.88,0.88,0.6125
96,0.001,1000,0.926833716307401,0.926833716307401,0.640625,0.823412698412698,0.823412698412698,0.525
97,0.001,1000,0.684990855517171,0.684990855517171,0.628125,0.547222222222222,0.547222222222222,0.525
98,0.001,1000,0.879047982513965,0.879047982513965,0.634375,0.762777777777778,0.762777777777778,0.4625
99,0.001,1000,0.751470588235294,0.751470588235294,0.6125,0.693333333333333,0.693333333333333,0.5875
100,0.001,1000,0.746916146916147,0.746916146916147,0.575,0.752380952380952,0.752380952380952,0.625
101,0.001,1000,0.585228758169935,0.585228758169935,0.646875,0.43969696969697,0.43969696969697,0.475
102,0.001,1000,0.706169703538125,0.706169703538125,0.6375,0.588939393939394,0.588939393939394,0.55
103,0.001,1000,0.679112143818026,0.679112143818026,0.640625,0.611904761904762,0.611904761904762,0.575
104,0.001,1000,0.862286902286902,0.862286902286902,0.63125,0.786724386724387,0.786724386724387,0.5875
105,0.001,1000,0.835634920634921,0.835634920634921,0.609375,0.81030303030303,0.81030303030303,0.625
106,0.001,1000,0.75128198499791,0.75128198499791,0.603125,0.806666666666667,0.806666666666667,0.65
107,0.001,1000,0.536194088825668,0.536194088825668,0.609375,0.509444444444444,0.509444444444444,0.6
108,0.001,1000,0.724067506420448,0.724067506420448,0.653125,0.730952380952381,0.730952380952381,0.625
109,0.001,1000,0.780637696520049,0.780637696520049,0.621875,0.757777777777778,0.757777777777778,0.575
110,0.001,1000,0.561240063593005,0.561240063593005,0.61875,0.557575757575758,0.557575757575758,0.5625
111,0.001,1000,0.566698841698842,0.566698841698842,0.596875,0.576767676767677,0.576767676767677,0.6125
112,0.001,1000,0.698099415204678,0.698099415204678,0.584375,0.666666666666667,0.666666666666667,0.55
113,0.001,1000,0.972806340174761,0.972806340174761,0.590625,1,1,0.575
114,0.001,1000,0.704028314028314,0.704028314028314,0.559375,0.768484848484848,0.768484848484848,0.6625
115,0.001,1000,0.746791528370476,0.746791528370476,0.621875,0.71,0.71,0.55
116,0.001,1000,0.715805540511423,0.715805540511423,0.603125,0.669047619047619,0.669047619047619,0.625
117,0.001,1000,0.778378378378378,0.778378378378378,0.6,0.777777777777778,0.777777777777778,0.575
118,0.001,1000,0.824627914411196,0.824627914411196,0.634375,0.831746031746032,0.831746031746032,0.625
119,0.001,1000,0.775225225225225,0.775225225225225,0.621875,0.753333333333333,0.753333333333333,0.65
120,0.001,1000,0.790526315789474,0.790526315789474,0.621875,0.765909090909091,0.765909090909091,0.575
121,0.001,1000,0.84,0.84,0.584375,0.818181818181818,0.818181818181818,0.5875
122,0.001,1000,0.978069498069498,0.978069498069498,0.59375,0.898232323232323,0.898232323232323,0.5625
123,0.001,1000,0.635488721804511,0.635488721804511,0.63125,0.638636363636364,0.638636363636364,0.6125
124,0.001,1000,0.817096171802054,0.817096171802054,0.621875,0.757575757575758,0.757575757575758,0.6
125,0.001,1000,0.592475302475302,0.592475302475302,0.63125,0.564135864135864,0.564135864135864,0.6125
126,0.001,1000,0.846610644257703,0.846610644257703,0.646875,0.703636363636364,0.703636363636364,0.625
127,0.001,1000,0.754867561059511,0.754867561059511,0.628125,0.64,0.64,0.55
128,0.001,1000,0.867142857142857,0.867142857142857,0.59375,0.875,0.875,0.575
129,0.001,1000,0.695874822190612,0.695874822190612,0.559375,0.654444444444444,0.654444444444444,0.575
130,0.001,1000,0.719896800825593,0.719896800825593,0.60625,0.697878787878788,0.697878787878788,0.5625
131,0.001,1000,0.886891891891892,0.886891891891892,0.596875,0.888888888888889,0.888888888888889,0.55
132,0.001,1000,0.807757137942896,0.807757137942896,0.5625,0.858333333333333,0.858333333333333,0.65
133,0.001,1000,0.802784602784603,0.802784602784603,0.596875,0.723076923076923,0.723076923076923,0.5875
134,0.001,1000,0.687142405563458,0.687142405563458,0.634375,0.557777777777778,0.557777777777778,0.525
135,0.001,1000,0.649205063941906,0.649205063941906,0.59375,0.637987012987013,0.637987012987013,0.625
136,0.001,1000,0.656368132838721,0.656368132838721,0.60625,0.615555555555556,0.615555555555556,0.5125
137,0.001,1000,0.625785565785566,0.625785565785566,0.6125,0.55991341991342,0.55991341991342,0.5375
138,0.001,1000,0.767092054460476,0.767092054460476,0.63125,0.671969696969697,0.671969696969697,0.575
139,0.001,1000,0.842452232452232,0.842452232452232,0.640625,0.697200577200577,0.697200577200577,0.4875
140,0.001,1000,0.879296846943906,0.879296846943906,0.634375,0.871341991341991,0.871341991341991,0.6375
141,0.001,1000,0.729085899085899,0.729085899085899,0.63125,0.70046176046176,0.70046176046176,0.5875
142,0.001,1000,0.772200772200772,0.772200772200772,0.60625,0.757575757575758,0.757575757575758,0.5625
143,0.001,1000,0.833204320572742,0.833204320572742,0.63125,0.717748917748918,0.717748917748918,0.55
144,0.001,1000,0.886463386463386,0.886463386463386,0.60625,0.848888888888889,0.848888888888889,0.55
145,0.001,1000,0.853595023595024,0.853595023595024,0.603125,0.761818181818182,0.761818181818182,0.55
146,0.001,1000,0.84999141999142,0.84999141999142,0.578125,0.821818181818182,0.821818181818182,0.55
147,0.001,1000,0.805565105131669,0.805565105131669,0.640625,0.725,0.725,0.625
148,0.001,1000,0.675300465300465,0.675300465300465,0.6,0.564415584415584,0.564415584415584,0.525
149,0.001,1000,0.782800137598899,0.782800137598899,0.68125,0.636666666666667,0.636666666666667,0.5625
150,0.001,1000,0.626653119284698,0.626653119284698,0.61875,0.529545454545455,0.529545454545455,0.525
151,0.001,1000,0.761921828949693,0.761921828949693,0.628125,0.732222222222222,0.732222222222222,0.65
152,0.001,1000,0.92337329811014,0.92337329811014,0.634375,0.856565656565657,0.856565656565657,0.5625
153,0.001,1000,0.733648648648649,0.733648648648649,0.56875,0.746666666666667,0.746666666666667,0.6
154,0.001,1000,0.829343629343629,0.829343629343629,0.621875,0.717171717171717,0.717171717171717,0.575
155,0.001,1000,0.793347193347193,0.793347193347193,0.684375,0.571428571428571,0.571428571428571,0.5125
156,0.001,1000,0.779081035923141,0.779081035923141,0.6125,0.86,0.86,0.55
157,0.001,1000,0.66996138996139,0.66996138996139,0.621875,0.55959595959596,0.55959595959596,0.575
158,0.001,1000,0.746402336402336,0.746402336402336,0.61875,0.662914862914863,0.662914862914863,0.575
159,0.001,1000,0.499505781084728,0.499505781084728,0.628125,0.442698412698413,0.442698412698413,0.6125
160,0.001,1000,0.652355889724311,0.652355889724311,0.621875,0.562727272727273,0.562727272727273,0.525
161,0.001,1000,0.756156156156156,0.756156156156156,0.625,0.602222222222222,0.602222222222222,0.5375
162,0.001,1000,0.914444926209632,0.914444926209632,0.63125,0.891941391941392,0.891941391941392,0.5875
163,0.001,1000,0.617859305227726,0.617859305227726,0.596875,0.624170274170274,0.624170274170274,0.5875
164,0.001,1000,0.667683873144399,0.667683873144399,0.65625,0.722619047619048,0.722619047619048,0.675
165,0.001,1000,0.625490196078431,0.625490196078431,0.625,0.546666666666667,0.546666666666667,0.5625
166,0.001,1000,0.692431386089923,0.692431386089923,0.640625,0.633939393939394,0.633939393939394,0.475
167,0.001,1000,0.397264470948682,0.397264470948682,0.6,0.243253968253968,0.243253968253968,0.575
168,0.001,1000,0.855689223057644,0.855689223057644,0.58125,0.86,0.86,0.5375
169,0.001,1000,0.768835172395544,0.768835172395544,0.625,0.69547619047619,0.69547619047619,0.6
170,0.001,1000,0.675739348370927,0.675739348370927,0.65625,0.525454545454546,0.525454545454546,0.6125
171,0.001,1000,0.769958341800447,0.769958341800447,0.625,0.602272727272727,0.602272727272727,0.5375
172,0.001,1000,0.683183183183183,0.683183183183183,0.61875,0.617777777777778,0.617777777777778,0.55
173,0.001,1000,0.74950213371266,0.74950213371266,0.609375,0.708333333333333,0.708333333333333,0.5375
174,0.001,1000,0.760305649779334,0.760305649779334,0.5875,0.663095238095238,0.663095238095238,0.55
175,0.001,1000,0.802825244930508,0.802825244930508,0.615625,0.761888111888112,0.761888111888112,0.6625
176,0.001,1000,0.778216678216678,0.778216678216678,0.6125,0.743174603174603,0.743174603174603,0.6
177,0.001,1000,0.861711711711712,0.861711711711712,0.596875,0.817777777777778,0.817777777777778,0.525
178,0.001,1000,0.504970295372772,0.504970295372772,0.615625,0.488888888888889,0.488888888888889,0.525
179,0.001,1000,0.87373806136964,0.87373806136964,0.628125,0.798484848484848,0.798484848484848,0.525
180,0.001,1000,0.654093567251462,0.654093567251462,0.559375,0.563636363636364,0.563636363636364,0.525
181,0.001,1000,0.731552525376055,0.731552525376055,0.61875,0.774603174603175,0.774603174603175,0.6625
182,0.001,1000,0.584498069498069,0.584498069498069,0.6375,0.56969696969697,0.56969696969697,0.4875
183,0.001,1000,0.702515262515263,0.702515262515263,0.625,0.657922077922078,0.657922077922078,0.6125
184,0.001,1000,0.715218438252494,0.715218438252494,0.60625,0.755,0.755,0.625
185,0.001,1000,0.69996567996568,0.69996567996568,0.6625,0.581010101010101,0.581010101010101,0.5625
186,0.001,1000,0.559041084428081,0.559041084428081,0.61875,0.591666666666667,0.591666666666667,0.6125
187,0.001,1000,0.665927465927466,0.665927465927466,0.6375,0.55015873015873,0.55015873015873,0.575
188,0.001,1000,0.584068278805121,0.584068278805121,0.559375,0.525,0.525,0.5875
189,0.001,1000,0.463427800269905,0.463427800269905,0.58125,0.5,0.5,0.5875
190,0.001,1000,0.693303210331074,0.693303210331074,0.6375,0.684444444444444,0.684444444444444,0.5875
191,0.001,1000,0.446259116259116,0.446259116259116,0.5625,0.47979797979798,0.47979797979798,0.575
192,0.001,1000,0.609545834282676,0.609545834282676,0.5875,0.582097902097902,0.582097902097902,0.5875
193,0.001,1000,0.713113553113553,0.713113553113553,0.6375,0.680519480519481,0.680519480519481,0.5875
194,0.001,1000,0.712857142857143,0.712857142857143,0.60625,0.692727272727273,0.692727272727273,0.5625
195,0.001,1000,0.88015444015444,0.88015444015444,0.615625,0.804040404040404,0.804040404040404,0.55
196,0.001,1000,0.583728465307413,0.583728465307413,0.565625,0.603809523809524,0.603809523809524,0.6
197,0.001,1000,0.653127413127413,0.653127413127413,0.575,0.571313131313131,0.571313131313131,0.6125
198,0.001,1000,0.831313131313131,0.831313131313131,0.60625,0.804230769230769,0.804230769230769,0.6125
199,0.001,1000,0.780646435909594,0.780646435909594,0.60625,0.721666666666667,0.721666666666667,0.5625
200,0.001,1000,0.687919842919843,0.687919842919843,0.596875,0.662222222222222,0.662222222222222,0.4875
2,1e-04,1000,0.635519839637487,0.635519839637487,0.66875,0.622913752913753,0.622913752913753,0.5875
3,1e-04,1000,0.71002331002331,0.71002331002331,0.64375,0.728351648351648,0.728351648351648,0.55
4,1e-04,1000,0.586012831012831,0.586012831012831,0.675,0.565641025641026,0.565641025641026,0.625
5,1e-04,1000,0.569574837995891,0.569574837995891,0.675,0.522222222222222,0.522222222222222,0.6625
6,1e-04,1000,0.574624624624625,0.574624624624625,0.659375,0.511111111111111,0.511111111111111,0.65
7,1e-04,1000,0.582349813928761,0.582349813928761,0.68125,0.578076923076923,0.578076923076923,0.6
8,1e-04,1000,0.617210125104862,0.617210125104862,0.69375,0.471111111111111,0.471111111111111,0.6125
9,1e-04,1000,0.581136379031116,0.581136379031116,0.675,0.56981351981352,0.56981351981352,0.6625
10,1e-04,1000,0.562250346321554,0.562250346321554,0.684375,0.452777777777778,0.452777777777778,0.5875
11,1e-04,1000,0.609333729333729,0.609333729333729,0.6875,0.417893217893218,0.417893217893218,0.6
12,1e-04,1000,0.60197779516665,0.60197779516665,0.690625,0.415800865800866,0.415800865800866,0.5625
13,1e-04,1000,0.722620975515712,0.722620975515712,0.678125,0.663852813852814,0.663852813852814,0.5375
14,1e-04,1000,0.562830294409242,0.562830294409242,0.671875,0.609188034188034,0.609188034188034,0.65
15,1e-04,1000,0.622855049170839,0.622855049170839,0.69375,0.661247086247086,0.661247086247086,0.65
16,1e-04,1000,0.551023682200153,0.551023682200153,0.665625,0.459731934731935,0.459731934731935,0.6125
17,1e-04,1000,0.668437118437118,0.668437118437118,0.725,0.57012987012987,0.57012987012987,0.6125
18,1e-04,1000,0.583513513513514,0.583513513513514,0.65625,0.6,0.6,0.65
19,1e-04,1000,0.691666666666667,0.691666666666667,0.71875,0.602424242424242,0.602424242424242,0.6
20,1e-04,1000,0.604225587816919,0.604225587816919,0.6875,0.545,0.545,0.625
21,1e-04,1000,0.639508083935329,0.639508083935329,0.709375,0.673333333333333,0.673333333333333,0.625
22,1e-04,1000,0.650684381860852,0.650684381860852,0.709375,0.52020202020202,0.52020202020202,0.5625
23,1e-04,1000,0.645397071712861,0.645397071712861,0.684375,0.629188034188034,0.629188034188034,0.65
24,1e-04,1000,0.710659340659341,0.710659340659341,0.709375,0.605454545454545,0.605454545454545,0.5875
25,1e-04,1000,0.518814683768244,0.518814683768244,0.653125,0.606818181818182,0.606818181818182,0.675
26,1e-04,1000,0.538592878592879,0.538592878592879,0.66875,0.509090909090909,0.509090909090909,0.6125
27,1e-04,1000,0.650610500610501,0.650610500610501,0.7,0.475584415584416,0.475584415584416,0.6125
28,1e-04,1000,0.655676161991951,0.655676161991951,0.678125,0.714357864357864,0.714357864357864,0.6875
29,1e-04,1000,0.667399947833384,0.667399947833384,0.7,0.57012987012987,0.57012987012987,0.6125
30,1e-04,1000,0.754960455666489,0.754960455666489,0.71875,0.588968253968254,0.588968253968254,0.6
31,1e-04,1000,0.709680507575244,0.709680507575244,0.75,0.595656565656566,0.595656565656566,0.55
32,1e-04,1000,0.630736154110767,0.630736154110767,0.690625,0.579545454545455,0.579545454545455,0.6625
33,1e-04,1000,0.612950201417694,0.612950201417694,0.690625,0.465909090909091,0.465909090909091,0.6375
34,1e-04,1000,0.696313861577019,0.696313861577019,0.7125,0.589285714285714,0.589285714285714,0.5875
35,1e-04,1000,0.763058986588398,0.763058986588398,0.74375,0.858730158730159,0.858730158730159,0.6875
36,1e-04,1000,0.727033284773223,0.727033284773223,0.725,0.549206349206349,0.549206349206349,0.575
37,1e-04,1000,0.640303454715219,0.640303454715219,0.69375,0.512121212121212,0.512121212121212,0.5625
38,1e-04,1000,0.608277027027027,0.608277027027027,0.7125,0.523809523809524,0.523809523809524,0.575
39,1e-04,1000,0.644869154869155,0.644869154869155,0.690625,0.673333333333333,0.673333333333333,0.5875
40,1e-04,1000,0.687132071342598,0.687132071342598,0.725,0.58452380952381,0.58452380952381,0.55
41,1e-04,1000,0.680391414141414,0.680391414141414,0.678125,0.687692307692308,0.687692307692308,0.525
42,1e-04,1000,0.683513513513514,0.683513513513514,0.70625,0.627878787878788,0.627878787878788,0.6625
43,1e-04,1000,0.641862499385719,0.641862499385719,0.7125,0.730606060606061,0.730606060606061,0.6875
44,1e-04,1000,0.57948717948718,0.57948717948718,0.68125,0.574285714285714,0.574285714285714,0.6375
45,1e-04,1000,0.640053616369406,0.640053616369406,0.6875,0.524047619047619,0.524047619047619,0.625
46,1e-04,1000,0.607522670154249,0.607522670154249,0.684375,0.581240981240981,0.581240981240981,0.6625
47,1e-04,1000,0.679579342352128,0.679579342352128,0.690625,0.685714285714286,0.685714285714286,0.65
48,1e-04,1000,0.669279279279279,0.669279279279279,0.71875,0.607878787878788,0.607878787878788,0.6375
49,1e-04,1000,0.524980097302079,0.524980097302079,0.6625,0.499242424242424,0.499242424242424,0.6
50,1e-04,1000,0.588958577193871,0.588958577193871,0.678125,0.544155844155844,0.544155844155844,0.6
51,1e-04,1000,0.556317821580979,0.556317821580979,0.66875,0.477828282828283,0.477828282828283,0.6375
52,1e-04,1000,0.581218487394958,0.581218487394958,0.684375,0.557575757575758,0.557575757575758,0.5875
53,1e-04,1000,0.695440524387893,0.695440524387893,0.7,0.712121212121212,0.712121212121212,0.55
54,1e-04,1000,0.658609321395699,0.658609321395699,0.734375,0.630555555555556,0.630555555555556,0.6375
55,1e-04,1000,0.635752264869912,0.635752264869912,0.7125,0.583939393939394,0.583939393939394,0.6125
56,1e-04,1000,0.771636940584309,0.771636940584309,0.7375,0.733412698412698,0.733412698412698,0.65
57,1e-04,1000,0.559282009282009,0.559282009282009,0.66875,0.600854700854701,0.600854700854701,0.6625
58,1e-04,1000,0.757950967161493,0.757950967161493,0.740625,0.754761904761905,0.754761904761905,0.5875
59,1e-04,1000,0.700034771613719,0.700034771613719,0.721875,0.636666666666667,0.636666666666667,0.6375
60,1e-04,1000,0.700850549797918,0.700850549797918,0.684375,0.726010101010101,0.726010101010101,0.7125
61,1e-04,1000,0.755773641841753,0.755773641841753,0.7125,0.705,0.705,0.575
62,1e-04,1000,0.639658578439066,0.639658578439066,0.66875,0.713535353535354,0.713535353535354,0.7125
63,1e-04,1000,0.632425493529473,0.632425493529473,0.675,0.690555555555556,0.690555555555556,0.6625
64,1e-04,1000,0.609559258506627,0.609559258506627,0.68125,0.767525252525252,0.767525252525252,0.7625
65,1e-04,1000,0.671312741312741,0.671312741312741,0.709375,0.539393939393939,0.539393939393939,0.575
66,1e-04,1000,0.686002827581775,0.686002827581775,0.71875,0.621428571428571,0.621428571428571,0.6
67,1e-04,1000,0.699546084546085,0.699546084546085,0.7125,0.547301587301587,0.547301587301587,0.575
68,1e-04,1000,0.742528462528462,0.742528462528462,0.690625,0.722655122655123,0.722655122655123,0.6625
69,1e-04,1000,0.699817813765182,0.699817813765182,0.71875,0.596212121212121,0.596212121212121,0.5875
70,1e-04,1000,0.718402763665922,0.718402763665922,0.740625,0.673989898989899,0.673989898989899,0.6
71,1e-04,1000,0.723264606721527,0.723264606721527,0.74375,0.577034632034632,0.577034632034632,0.5
72,1e-04,1000,0.583020696704907,0.583020696704907,0.684375,0.603613053613054,0.603613053613054,0.65
73,1e-04,1000,0.744665718349929,0.744665718349929,0.734375,0.617222222222222,0.617222222222222,0.625
74,1e-04,1000,0.673461356092935,0.673461356092935,0.7,0.56984126984127,0.56984126984127,0.6375
75,1e-04,1000,0.549107679107679,0.549107679107679,0.678125,0.54040404040404,0.54040404040404,0.625
76,1e-04,1000,0.65959385959386,0.65959385959386,0.70625,0.657045177045177,0.657045177045177,0.6
77,1e-04,1000,0.702397660818713,0.702397660818713,0.709375,0.686666666666667,0.686666666666667,0.6
78,1e-04,1000,0.698939995518943,0.698939995518943,0.71875,0.573845598845599,0.573845598845599,0.6375
79,1e-04,1000,0.671704938020728,0.671704938020728,0.7,0.709090909090909,0.709090909090909,0.6125
80,1e-04,1000,0.732894432894433,0.732894432894433,0.71875,0.796190476190476,0.796190476190476,0.725
81,1e-04,1000,0.758310537257906,0.758310537257906,0.7375,0.744523809523809,0.744523809523809,0.625
82,1e-04,1000,0.586666666666667,0.586666666666667,0.68125,0.491212121212121,0.491212121212121,0.6
83,1e-04,1000,0.732535809377915,0.732535809377915,0.7125,0.663059163059163,0.663059163059163,0.7
84,1e-04,1000,0.717717717717718,0.717717717717718,0.709375,0.782222222222222,0.782222222222222,0.725
85,1e-04,1000,0.638018018018018,0.638018018018018,0.671875,0.581313131313131,0.581313131313131,0.625
86,1e-04,1000,0.737944219523167,0.737944219523167,0.73125,0.672857142857143,0.672857142857143,0.6625
87,1e-04,1000,0.737417087417087,0.737417087417087,0.7625,0.680923520923521,0.680923520923521,0.6375
88,1e-04,1000,0.777865844444792,0.777865844444792,0.740625,0.702417027417027,0.702417027417027,0.6125
89,1e-04,1000,0.666192621192621,0.666192621192621,0.70625,0.614545454545455,0.614545454545455,0.675
90,1e-04,1000,0.748993808049536,0.748993808049536,0.73125,0.6,0.6,0.5625
91,1e-04,1000,0.689924924924925,0.689924924924925,0.71875,0.78,0.78,0.7125
92,1e-04,1000,0.693098062509827,0.693098062509827,0.690625,0.745598845598846,0.745598845598846,0.65
93,1e-04,1000,0.68625730994152,0.68625730994152,0.73125,0.664444444444444,0.664444444444444,0.6625
94,1e-04,1000,0.708975027659238,0.708975027659238,0.728125,0.723333333333333,0.723333333333333,0.65
95,1e-04,1000,0.709336725389357,0.709336725389357,0.721875,0.61952380952381,0.61952380952381,0.625
96,1e-04,1000,0.759824561403509,0.759824561403509,0.71875,0.666666666666667,0.666666666666667,0.55
97,1e-04,1000,0.715679288310867,0.715679288310867,0.728125,0.636969696969697,0.636969696969697,0.65
98,1e-04,1000,0.616666666666667,0.616666666666667,0.68125,0.576363636363636,0.576363636363636,0.6375
99,1e-04,1000,0.749516097937151,0.749516097937151,0.728125,0.638311688311688,0.638311688311688,0.6375
100,1e-04,1000,0.66353643116801,0.66353643116801,0.709375,0.56989898989899,0.56989898989899,0.6375
101,1e-04,1000,0.675909142224932,0.675909142224932,0.71875,0.691313131313131,0.691313131313131,0.65
102,1e-04,1000,0.748711869764501,0.748711869764501,0.734375,0.648333333333333,0.648333333333333,0.65
103,1e-04,1000,0.727311522048364,0.727311522048364,0.746875,0.583333333333333,0.583333333333333,0.5125
104,1e-04,1000,0.686642715590084,0.686642715590084,0.715625,0.598174603174603,0.598174603174603,0.5875
105,1e-04,1000,0.631030562145113,0.631030562145113,0.7,0.573368298368298,0.573368298368298,0.5625
106,1e-04,1000,0.647644787644788,0.647644787644788,0.690625,0.55030303030303,0.55030303030303,0.65
107,1e-04,1000,0.742645872170904,0.742645872170904,0.721875,0.728076923076923,0.728076923076923,0.675
108,1e-04,1000,0.749075391180654,0.749075391180654,0.715625,0.766666666666667,0.766666666666667,0.6625
109,1e-04,1000,0.807724439303387,0.807724439303387,0.73125,0.750454545454545,0.750454545454545,0.625
110,1e-04,1000,0.72987987987988,0.72987987987988,0.740625,0.631111111111111,0.631111111111111,0.5875
111,1e-04,1000,0.670236299648064,0.670236299648064,0.71875,0.516666666666667,0.516666666666667,0.55
112,1e-04,1000,0.724695731011521,0.724695731011521,0.734375,0.527200577200577,0.527200577200577,0.5125
113,1e-04,1000,0.720966260378025,0.720966260378025,0.709375,0.69,0.69,0.7
114,1e-04,1000,0.659459459459459,0.659459459459459,0.6875,0.688888888888889,0.688888888888889,0.6
115,1e-04,1000,0.662261474893054,0.662261474893054,0.69375,0.493650793650794,0.493650793650794,0.5625
116,1e-04,1000,0.663341044919992,0.663341044919992,0.69375,0.492012987012987,0.492012987012987,0.6
117,1e-04,1000,0.704883831199621,0.704883831199621,0.734375,0.631666666666667,0.631666666666667,0.625
118,1e-04,1000,0.701732501732502,0.701732501732502,0.728125,0.517460317460317,0.517460317460317,0.575
119,1e-04,1000,0.716669132984923,0.716669132984923,0.725,0.706630591630592,0.706630591630592,0.6625
120,1e-04,1000,0.748620199146515,0.748620199146515,0.74375,0.592424242424242,0.592424242424242,0.625
121,1e-04,1000,0.613421023421023,0.613421023421023,0.684375,0.649250749250749,0.649250749250749,0.6875
122,1e-04,1000,0.642982456140351,0.642982456140351,0.725,0.485,0.485,0.5625
123,1e-04,1000,0.687051603367393,0.687051603367393,0.715625,0.641948051948052,0.641948051948052,0.7
124,1e-04,1000,0.654625439919558,0.654625439919558,0.696875,0.618095238095238,0.618095238095238,0.625
125,1e-04,1000,0.636546546546547,0.636546546546547,0.696875,0.647474747474747,0.647474747474747,0.6375
126,1e-04,1000,0.758181038181038,0.758181038181038,0.73125,0.75979797979798,0.75979797979798,0.6125
127,1e-04,1000,0.681831831831832,0.681831831831832,0.7125,0.588888888888889,0.588888888888889,0.6125
128,1e-04,1000,0.678441295546559,0.678441295546559,0.709375,0.713095238095238,0.713095238095238,0.7
129,1e-04,1000,0.700727818792834,0.700727818792834,0.696875,0.678333333333333,0.678333333333333,0.6125
